EbayID,SellerName,SellerAuctionCount,SellerAuctionSaleCount,AuctionMedianPrice,ReturnsCount,is_fraud
121092000000,samssportscardmania,168,42,104.05,68,0
111057000000,alexgodinez2009,164,3,76.045,70,1
221218000000,collectibles-nj,166,6,1.015,29,0
321112000000,clarksville9,736,66,18,568,1
171010000000,pudge23,54,6,2.12,0,0
310644000000,cantonandcooper,1933,1751,82.02,94,0
370775000000,batsman,155,2,35.495,142,1
181116000000,jonmandich,44,11,9.99,26,0
171003000000,lelands.com,3550,835,0.99,683,0
321101000000,hinton8,142,88,45.97,8,0
161015000000,bigkingsautographs,363,39,4.99,134,0
360641000000,daclan,355,3,0.75,73,0
221217000000,orwcards,40,1,1.43,27,1
321112000000,clarksville9,736,66,45.97,446,1
161012000000,hofbuyer31,31,24,20.5,7,0
151006000000,mounties50,51,5,76.045,3,1
140926000000,huron79,143,9,0.99,0,0
261175000000,calamitysue329,7,3,45.97,2,0
121072000000,vbrabender,49,2,51.09,28,1
360603000000,houseofcards13,335,3,0.99,37,0
310647000000,great_cards_and_autographs,6672,66,0.99,5025,1
170999000000,livandroc!,834,35,4.99,681,1
380629000000,peacock7834,3798,688,1.09,2976,0
330909000000,smcomstore,5189,2542,10.5,862,0
130888000000,jamboys187ula,1122,28,2.585,989,1
181092000000,alwayslegitgraphs,342,31,26.86,253,1
380581000000,misterinksignatures,4453,142,14.51,2664,0
261180000000,vancouverhomestay,92,4,9.98,26,0
400426000000,bthoven14,165,147,10.73,6,0
310658000000,loreneldred,574,172,1.29,47,0
251259000000,sure2mksale,90,4,14.7,46,0
140922000000,jpmueri24,27,10,0.99,14,0
360642000000,kong82,405,17,19.99,387,1
360638000000,2020sports,82,17,9.98,47,0
140956000000,hotstock1,8,3,20,2,0
271194000000,smittys42,298,96,39,73,0
360636000000,hanescreations,454,27,16.01,399,1
251249000000,grsportsmem,1262,194,14.99,860,0
370787000000,timpage,705,176,4.99,233,0
221212000000,batboy21631,104,32,64.995,60,0
190829000000,penguinblewis,460,72,0.99,67,0
121099000000,sondak,224,56,1.99,4,0
261197000000,sillybw3,640,28,13.26,537,1
330909000000,smcomstore,5189,2542,9.99,1835,0
330907000000,lubz12,1492,164,2.25,59,0
151027000000,lizzyslocker,1857,1417,6.295,371,0
230944000000,pcalhoun_123,864,81,1.07,556,1
151012000000,hwalt21,29,1,12.03,24,1
380620000000,peacock7834,3798,688,0.99,752,0
111057000000,scup89,124,36,5.5,71,0
310658000000,great_cards_and_autographs,6672,66,0.99,5927,1
221197000000,komanechi10,167,3,12,136,1
290904000000,flashedback,162,49,0.95,49,0
181104000000,floridacards2011,83,15,3.81,6,0
251248000000,bbcardscollectibles,886,74,14.99,798,1
390565000000,d-townjon215,73,34,31.5,18,0
151016000000,silverauthentics1,72,22,6.49,10,0
281080000000,jlud33,282,12,6.49,201,1
360602000000,jamboys187ula,1122,28,0.99,707,1
251238000000,55hart,426,19,0.99,391,1
170998000000,sportsman20122012,363,251,4.99,78,0
181095000000,randyzcc,199,10,156,31,1
181094000000,shaunjon32,71,7,40.57,11,1
190811000000,pinnacleproperty,27,19,50.135,7,0
350759000000,dalelong56,364,96,6.27,129,0
271191000000,capital_sports_decor,1383,159,7.99,1007,0
271185000000,capital_sports_decor,1383,159,7.99,2,0
140926000000,autographsauthenticated,567,116,3.005,276,0
300887000000,annierocket,44,1,11.205,37,1
271171000000,johnnyfod,1057,137,29.99,833,1
190807000000,psemerak,137,6,1.32,8,0
251266000000,tonycay,242,5,9.99,165,1
281090000000,johnnyfod,1057,137,29.99,826,1
111050000000,quality_for_you,3547,399,27,2415,1
111026000000,crosbyfan2010,97,71,14.99,5,0
221199000000,yanks1952,1028,59,115.99,211,1
151016000000,ledgauges,7099,272,9.99,1814,0
380628000000,peacock7834,3798,688,0.99,2645,0
251245000000,dstiles8,26,10,19.995,12,0
300889000000,autograph-reference,1427,46,10,621,0
290899000000,karls755,164,13,14.99,133,1
151027000000,meggiemiller,9,7,76.045,0,0
300889000000,autograph-reference,1427,46,45.97,362,1
300889000000,autograph-reference,1427,46,45.97,254,1
300889000000,autograph-reference,1427,46,49.985,349,1
300891000000,ricklaniergboro,7,5,45.97,0,0
181124000000,tartaglione23,2,1,291.09,1,0
400465000000,sportsgalleryauthenticated,690,67,25.88,425,1
380623000000,bcsportscards,2306,839,7.49,804,0
281098000000,lowcrawl0,20,20,104.05,0,0
140925000000,lelands.com,3550,835,0.99,2077,0
161013000000,momof2laura,14,10,45.97,1,0
111014000000,anythingdish,352,81,129.95,271,1
271162000000,surfergirl1720,1388,167,6.495,159,0
170997000000,eagletrading73,50,23,7.09,11,0
261178000000,bamafan62,1528,770,2.79,119,0
380617000000,my09131970,5028,459,1.385,4090,1
171021000000,benwong,292,27,45.97,59,1
221215000000,hngraphs,401,227,7.49,91,0
251260000000,alyanakoz,61,7,0.99,46,0
151028000000,harv914,2459,555,7.99,272,0
151032000000,bookcollectorgtm,74,2,1.54,59,1
370802000000,baseballrush,19,14,7.09,3,0
111050000000,cantbeatcardscom,5,1,45.97,2,0
281090000000,nickssportscollectibles,20,7,45.97,7,0
321103000000,hngraphs,401,227,14.245,133,0
400458000000,eddie.826,92,73,133.885,3,0
380609000000,bcsportscards,2306,839,4.99,599,0
121088000000,shawnfry34,7,4,45.97,2,0
271182000000,rgeller.2013,10,1,20.5,0,0
261189000000,sportssurplus10,156,151,45.97,5,0
161000000000,paulvee23,23,13,104.05,10,0
330901000000,eracer24,36,6,41,26,1
230957000000,smcomstore,5189,2542,10.75,1064,0
380593000000,the_sports_page,5264,2913,1.58,31,0
350732000000,da29,180,39,1.015,66,0
390555000000,bertmc,285,32,0.75,196,0
360615000000,classicsportscards430,20,3,45.97,11,0
230967000000,2010simp88,272,2,24.405,222,1
281097000000,jcbspp35,56,4,76.045,27,1
380627000000,my09131970,5028,459,0.99,3516,1
281097000000,american_card_pickers,1697,91,1.495,309,0
400448000000,allaboutrackn,167,2,12,92,0
230969000000,brannon2017,53,7,57.99,39,1
171020000000,garyebrowning,450,5,2.01,364,1
161004000000,wingsgo43,289,13,0.99,210,1
380609000000,bcsportscards,2306,839,0.99,825,0
151014000000,dbenny007,228,17,19.25,5,0
160992000000,joemars57,242,61,4.99,178,0
380599000000,the_sports_page,5264,2913,1.58,899,0
321076000000,hinton8,142,88,45.97,8,0
181097000000,sportsgalleryauthenticated,690,67,25.88,612,1
190805000000,legendaryinkcom,173,1,51.09,12,1
151024000000,fcar8376,67,56,68.01,0,0
130895000000,ledgauges,7099,272,9.99,4631,1
290887000000,mintsignatures,138,134,45.97,2,0
281073000000,american_card_pickers,1697,91,1.495,1434,1
350765000000,americansportslegends,15,13,26.36,1,0
140954000000,iconsportsmarketing,215,138,76,63,0
130890000000,jfkmi,30,11,4.995,6,0
151030000000,kmg9990,300,16,45.97,241,1
181127000000,darkangel00,1242,170,0.945,1031,0
190804000000,antiquesandmore100,33,13,45.97,16,0
380586000000,dxbp23,106,3,104.05,62,1
230938000000,smcomstore,5189,2542,10.75,2523,0
300885000000,indyvintagesports,37,33,0.99,2,0
261198000000,dmart1026,497,16,9.99,323,1
300890000000,millenniumsports,1121,62,0.99,1023,1
330907000000,pcalhoun_123,864,81,1.99,716,1
130863000000,phetlana,281,6,24.74,135,0
321108000000,clarksville9,736,66,24.74,388,0
190829000000,davesshop1,5,4,24.74,0,0
380626000000,yanks1952,1028,59,24.74,779,1
360597000000,waukeshasportscards,227,220,7.95,5,0
390553000000,milcity-collectibles,725,413,7.95,146,0
230948000000,broadaxe63,1054,16,2.005,1024,1
321107000000,thehunt13622,566,32,2.005,200,0
400440000000,mariegallostuff,6,5,7.01,1,0
130888000000,underdog424,11,2,39,4,0
380613000000,the_sports_page,5264,2913,1.58,2351,0
251258000000,provpimp,94,12,0.99,22,0
290874000000,tonyh27,88,26,13.58,19,0
261201000000,sports_is_life_14,1307,343,4.75,234,0
271166000000,eliteathleteschicago,365,14,93.94,277,1
271189000000,mudtruck34-us,3,2,93.94,1,0
221201000000,rochestersports,1638,1631,93.94,7,0
281077000000,eliteathleteschicago,365,14,93.94,261,1
271162000000,eliteathleteschicago,365,14,93.94,155,1
281095000000,eliteathleteschicago,365,14,93.94,37,1
290892000000,iconauthentic,161,147,93.94,14,0
121099000000,gotulastts,32,2,93.94,29,1
281090000000,eliteathleteschicago,365,14,93.94,278,1
140955000000,crazzyjj,340,25,93.94,279,1
380603000000,livehorn,549,510,93.94,9,0
321094000000,attyseller_23,21,4,29.99,14,1
121072000000,spiritsports,132,8,2.8,110,1
121072000000,spiritsports,132,8,2.8,19,0
121072000000,spiritsports,132,8,2.8,51,0
121080000000,spiritsports,132,8,2.8,73,0
121099000000,spiritsports,132,8,2.8,2,0
121072000000,spiritsports,132,8,2.8,83,1
121094000000,spiritsports,132,8,2.8,123,1
121083000000,spiritsports,132,8,2.8,5,0
251252000000,dcol519,50,42,2.8,6,0
360632000000,great_cards_and_autographs,6672,66,1.74,4463,1
271167000000,douglas57,295,79,0.99,109,0
130894000000,jamboys187ula,1122,28,0.99,1024,1
171009000000,attacklife1,382,8,84.99,176,1
171001000000,attacklife1,382,8,84.99,10,1
221201000000,rochestersports,1638,1631,32,5,0
221196000000,yanks1952,1028,59,32,347,1
171028000000,bigwhaledeal,14783,2329,16.84,9440,0
330895000000,hooptswede,38,28,16.84,7,0
350731000000,labob62,57,55,16.84,2,0
171021000000,bigwhaledeal,14783,2329,16.84,9185,0
111049000000,ducbaby,6,5,16.84,1,0
360633000000,intlstars,398,156,2.99,52,0
400426000000,jackofsportcards,62,19,4.245,23,0
130894000000,alexvoigt183-us,61,21,4.245,19,0
181125000000,d75utchman,292,1,19.5,59,0
140942000000,lelands.com,3550,835,7.95,12,0
360608000000,great_cards_and_autographs,6672,66,0.99,6137,1
380597000000,misterinksignatures,4453,142,9.99,3588,1
370763000000,misterinksignatures,4453,142,9.99,4132,1
310625000000,asmsports4u,425,402,24.74,0,0
310623000000,olrac,38,24,24.74,3,0
160983000000,kingdaddy59,181,4,24.74,151,1
151019000000,realdealsportsli,1085,183,24.74,480,0
221209000000,dimmcollectibles,19,16,82.02,0,0
321103000000,portfolio443,64,7,7.09,30,0
140931000000,officialbrettfavre4,1083,309,12.005,470,0
200903000000,zippernutz91,217,18,3.775,146,1
281089000000,minnbidder,77,6,45.97,37,1
360634000000,lelands.com,3550,835,1.45,677,0
290898000000,charlescurtis2003,486,22,0.75,421,1
370770000000,batsman,155,2,35.495,133,1
390583000000,alyanakoz,61,7,0.99,34,0
400471000000,eddie.826,92,73,133.885,4,0
350731000000,ukmountstore,1367,507,291.09,51,0
230940000000,gridironlegends,1740,1540,57.99,48,0
360608000000,history*plus,27,2,1.25,24,1
181106000000,rustybeatle,15,1,45.97,8,1
130863000000,ledgauges,7099,272,0.99,5199,1
310615000000,thaddius22,204,6,2,166,1
221196000000,collectibles-nj,166,6,0.99,131,1
350728000000,dalelong56,364,96,12.255,164,0
400444000000,eddie.826,92,73,133.885,19,0
281081000000,wrinkles2430,41,2,1.375,36,1
221193000000,protectingassets,127,3,1.04,116,1
251247000000,den_va,229,151,1.97,77,0
300869000000,millenniumsports,1121,62,0.75,897,1
400470000000,move-it-now,3172,204,1.04,1354,0
380629000000,gridironlegends,1740,1540,9.99,95,0
380628000000,gridironlegends,1740,1540,57.99,139,0
230957000000,gamedayauthentics,158,151,12.005,1,0
221203000000,protectingassets,127,3,1.04,78,1
350726000000,da29,180,39,1.015,103,0
400442000000,beefmaster,65,4,45.97,44,1
130862000000,superstars8x10s,165,82,9.99,16,0
130863000000,ledgauges,7099,272,1.39,860,0
171022000000,bigbenward786,562,109,21.19,17,0
281099000000,lowcrawl0,20,20,104.05,0,0
121091000000,2012ilovesports,226,94,43.5,8,0
151023000000,harryjean0,2791,358,0.99,2319,0
330904000000,delo-city,322,14,20.5,145,0
321110000000,papamurphyspizza,93,92,104.05,1,0
310629000000,boltz4life,54,15,9.95,9,0
151028000000,ledgauges,7099,272,0.07,4291,1
190804000000,hr-king755,33,14,24.5,15,0
321104000000,clarksville9,736,66,45.97,77,1
230960000000,walt511,368,57,45.97,12,0
140952000000,tuitionman,338,28,45.97,189,1
230961000000,2010simp88,272,2,24.405,254,1
370780000000,billdanielssports,360,124,291.09,209,0
151006000000,dbenny007,228,17,19.25,191,1
400472000000,northmainauctions,319,95,25.99,184,0
221196000000,bosox6,352,23,25.99,8,1
161000000000,kingdaddy59,181,4,25.99,27,1
271174000000,davidrosewell57,187,7,25.99,95,1
281074000000,davidrosewell57,187,7,25.99,16,1
221202000000,bosox6,352,23,25.99,324,1
160992000000,kingdaddy59,181,4,25.99,3,1
130858000000,romo99,687,24,25.99,335,1
221211000000,bosox6,352,23,25.99,198,1
321112000000,acnbb,43,25,25.99,6,0
380598000000,arodcollector,135,112,25.99,7,0
251237000000,ecr3rd,21,3,25.99,3,0
271176000000,dabruzzi2000,135,12,25.99,51,1
380611000000,livehorn,549,510,25.99,35,0
130893000000,psychopathic1134,248,23,25.99,20,1
160983000000,kingdaddy59,181,4,25.99,53,1
160987000000,kingdaddy59,181,4,25.99,128,1
130896000000,romo99,687,24,25.99,119,1
261204000000,bmoresports81,164,11,25.99,103,1
221216000000,carlos_t_pr2012,72,5,25.99,61,1
190829000000,collectibles1945,59,52,25.99,5,0
400466000000,northmainauctions,319,95,25.99,204,1
221210000000,thinkblue73,81,4,25.99,50,1
271178000000,cantonandcooper,1933,1751,25.99,0,0
360608000000,rogmantle,507,7,25.99,325,1
230947000000,rosser6202,4,1,25.99,3,1
221211000000,batsman,155,2,29.44,13,1
370780000000,billdanielssports,360,124,26.52,53,0
281070000000,signatures_of_the_hall,1847,482,32.995,122,0
321081000000,janswheelchair,99,24,13.29,37,0
200902000000,2525emme,584,33,36.56,346,1
330901000000,mardi_deals,109,6,26.52,1,1
321083000000,bosox6,352,23,26.52,325,1
221217000000,bosox6,352,23,26.52,185,1
161014000000,pjgermain,34,3,26.52,14,1
161010000000,pjgermain,34,3,26.52,15,1
161005000000,lookinglassdesigns,110,99,26.52,7,0
321085000000,itemstobuy0,25,4,9.99,6,0
330882000000,delo-city,322,14,9.99,278,1
160993000000,ptango,339,3,9.99,258,1
290881000000,colin65,559,148,9.99,9,0
151032000000,taylor9206,79,4,9.99,66,1
190807000000,ronsbaum,59,3,16,49,1
300867000000,tccollect99,870,120,6,743,0
151025000000,usgoldexchange,12,1,45,8,1
181115000000,chris032908,3,1,81.56,2,1
321106000000,redzoneauthentic,71,38,81.56,23,0
380618000000,gridironlegends,1740,1540,81.56,122,0
251250000000,bglenncollectibles,135,111,81.56,20,0
350748000000,redzoneauthentic,71,38,81.56,27,0
151026000000,heathlxa428,390,8,4.495,285,1
230966000000,rj4345,45,4,9.99,8,0
261206000000,716sports,188,25,18.5,55,0
360608000000,great_cards_and_autographs,6672,66,3.17,2711,0
171020000000,garyebrowning,450,5,10.02,77,0
190829000000,penguinblewis,460,72,1.395,23,0
330901000000,wwwprpsportscom,184,75,3.12,99,0
151021000000,stgriego,60,18,5.5,13,0
151004000000,harryjean0,2791,358,0.99,747,0
190830000000,penguinblewis,460,72,0.99,234,0
121073000000,theexceptionalstore,304,274,25.99,27,0
140937000000,kilgore1701,13,1,1.625,11,1
321087000000,bosox6,352,23,25.99,217,1
251248000000,drbasebal,290,16,25.99,221,1
370778000000,timpage,705,176,1.04,510,0
130868000000,129corey,35,28,8.59,3,0
111035000000,gcogdill,302,8,5.765,231,1
350742000000,mddugout,2660,1591,107.495,733,0
140960000000,den_va,229,151,0.99,7,0
330912000000,jmac_wy,271,45,61,118,0
130872000000,officialbrettfavre4,1083,309,12.005,755,0
181123000000,bobbyhills2012,17,10,1.795,1,0
181125000000,383sports,153,28,57.99,20,0
261197000000,baseballwill1972,436,31,0.99,395,1
321102000000,dewittclinton54,23,5,1.795,5,0
321082000000,auction.junkie.here,155,27,68.01,119,1
130863000000,tomdcharm5cas,348,84,0.99,229,0
221197000000,gridironlegends,1740,1540,72.71,57,0
230953000000,thesaint7,10,6,76,4,0
221200000000,protectingassets,127,3,1.04,98,1
140960000000,iamthe4x6king,1538,29,1.795,1426,1
200902000000,opheliasong,299,42,7.09,13,0
370799000000,timpage,705,176,2.005,329,0
290898000000,meand3buchs,721,47,0.99,140,0
400444000000,bcsportscards,2306,839,9.99,576,0
330883000000,delo-city,322,14,104.05,282,1
350751000000,the24phone,306,77,22.99,183,0
310650000000,signatures_of_the_hall,1847,482,12.255,133,0
140954000000,tejintexas,15,2,0.99,3,0
261198000000,goldnwolf1,85,16,291.09,45,0
161014000000,harv914,2459,555,5.245,1272,0
151034000000,realdealsportsli,1085,183,76.045,279,0
360618000000,rubytender,385,170,1.04,210,0
221218000000,rkindred,362,76,130.26,244,1
321110000000,papamurphyspizza,93,92,104.05,1,0
360641000000,daclan,355,3,0.99,314,1
200917000000,bucher2343,191,23,14.245,81,0
170992000000,scottprodege,24,2,0.99,8,0
221212000000,auction.junkie.here,155,27,68.01,3,0
200914000000,littlelamb0818,152,3,1.04,88,0
281092000000,signatures_of_the_hall,1847,482,20.5,550,0
251247000000,larrycoker1,156,120,2,8,0
271183000000,autographcitymn,85,23,9.49,11,0
151002000000,mounties50,51,5,76.045,21,1
321100000000,hueytix,839,15,45.97,357,1
330887000000,callmedoc2010,343,224,12.005,60,0
251258000000,yearoneskyline2008,4,1,45.97,1,0
380586000000,hueytix,839,15,45.97,424,1
400424000000,the_sports_page,5264,2913,3.25,1174,0
151016000000,avidjawsfan,37,2,57.99,0,1
221204000000,protectingassets,127,3,1.04,82,1
261176000000,sportssurplus10,156,151,45.97,2,0
261178000000,legendsr4ever,738,198,20.5,388,0
181094000000,benwong,292,27,45.97,173,1
350749000000,ak0024ss,37,32,45.97,1,0
400470000000,move-it-now,3172,204,1.04,2843,1
281091000000,845jasmine1001,100,1,45.97,21,1
400450000000,bcsportscards,2306,839,7.49,1110,0
171008000000,auctionitmichigan,136,82,291.09,39,0
121077000000,2020andy,719,58,20.5,17,0
181094000000,allaboutrackn,167,2,12,31,0
380599000000,yanks1952,1028,59,25.99,568,1
300871000000,nfamily4,247,45,25.99,149,1
230965000000,smcomstore,5189,2542,14.99,493,0
151006000000,honda1440,61,42,5.245,11,0
370772000000,misterinksignatures,4453,142,1.725,1602,0
200908000000,largejames09,431,77,5.245,164,0
171005000000,batmanstan,6,5,11.585,0,0
321104000000,evilelvis801,52,18,11.585,34,0
230941000000,pointers**2,25,6,10.27,13,0
230940000000,thebug23,1071,45,5.99,917,1
330911000000,thebug23,1071,45,5.99,685,1
230970000000,pfulls40,29,16,5.99,3,0
171021000000,midwest_graphs,455,19,5.99,299,1
151006000000,heathlxa428,390,8,1.14,24,0
281090000000,american_card_pickers,1697,91,1.14,1606,1
350739000000,inkcasualty,1726,1252,1.14,236,0
290881000000,mpapz,1644,97,1,1148,1
290903000000,mpapz,1644,97,1,4,0
290895000000,mpapz,1644,97,0.99,444,0
190813000000,globalsportauthentics,48,32,76.045,16,0
160988000000,betterthannew2010,7,3,46,0,0
400471000000,mlbpaa,372,1,24.99,298,1
400471000000,mlbpaa,372,1,24.99,338,1
140925000000,crazygerrys,654,30,1.995,190,0
370802000000,hockeylys99,1413,68,1.995,445,0
130889000000,crazygerrys,654,30,1.995,244,0
221213000000,windycity2nd,229,13,1.49,46,0
151016000000,ledgauges,7099,272,9.95,1715,0
380628000000,palmbeachautographs,916,36,9.95,867,1
380612000000,antiquesarmsandarmor,29,8,4.375,16,0
181125000000,advstats_authentics,390,34,2.99,47,0
321087000000,tburns0912,3,1,2.99,1,0
221194000000,mraksports.com,102,71,45,1,0
121100000000,alexgodinez2009,164,3,45,106,1
310658000000,great_cards_and_autographs,6672,66,0.99,5421,1
310647000000,great_cards_and_autographs,6672,66,0.99,5238,1
380592000000,misterinksignatures,4453,142,8.49,4021,1
151016000000,ledgauges,7099,272,8.49,5546,1
380622000000,misterinksignatures,4453,142,8.49,1324,0
130886000000,ledgauges,7099,272,8.49,4551,1
151007000000,ledgauges,7099,272,8.49,4039,0
151016000000,ledgauges,7099,272,8.49,6383,1
330901000000,capitaljerseys,14,9,99.995,4,0
160985000000,john31311,451,21,0.99,234,0
310606000000,marracciniaj,11,9,1.26,1,0
380627000000,my09131970,5028,459,0.99,1380,0
261179000000,rogich24,995,268,1.84,93,0
200902000000,hondo19461946,244,103,4.26,2,0
251237000000,camora1985mc,24,20,4.26,1,0
121094000000,ia2ca,1243,32,4.26,1184,1
121096000000,bigkk1234,27,20,4.26,4,0
321109000000,keckz28,31,22,4.26,7,0
190813000000,sundered,25,11,4.26,6,0
190812000000,jm75sports,48,6,1.99,1,0
190829000000,jm75sports,48,6,1.99,14,0
360620000000,medic-34,625,59,1.99,322,0
130861000000,pen_n_rob,20,9,0.99,3,0
171001000000,dlgautographs,531,521,81.56,2,0
251239000000,bbcbidder,41,29,6,9,0
251237000000,dadoty2012,32,7,81.56,19,0
151026000000,mgmnow119,63,2,81.56,36,1
221212000000,gridironlegends,1740,1540,81.56,54,0
310627000000,bglenncollectibles,135,111,81.56,20,0
221205000000,gridironlegends,1740,1540,81.56,103,0
310655000000,bglenncollectibles,135,111,81.56,4,0
261189000000,tnk315,93,5,81.56,57,1
400464000000,jimmyfoxx,76,14,93.435,52,1
181083000000,sportsgalleryauthenticated,690,67,10.91,497,1
190804000000,gridironauthentics_direct,508,422,70.99,27,0
380587000000,gndducrider,7,3,4.99,1,0
350764000000,charitysignings,1045,108,1.04,604,0
181120000000,f-ramirez-432,54,3,35,43,1
251259000000,sure2mksale,90,4,26,55,1
271185000000,3713morgan,76,21,36.56,4,0
111050000000,c-collectibles11,83,82,10.91,1,0
111055000000,davysstuff415,20,20,4.99,0,0
400454000000,bcsportscards,2306,839,5.765,670,0
281081000000,authenticautographs13,117,12,49.99,104,1
251258000000,dmart1026,497,16,4.99,59,0
230950000000,timpage,705,176,36.56,447,1
190811000000,dollinsj35,32,5,36.56,25,1
251254000000,jdor4853,37,10,1.41,15,0
271186000000,jkfcoins,648,9,1.04,480,1
321082000000,ladyjn-2008,315,18,40.77,35,1
360608000000,hitchiebear29,231,1,40.77,111,1
151007000000,ledgauges,7099,272,1.99,5241,1
321089000000,thespringtrainingexperts22,73,28,40.77,35,0
400441000000,the_sports_page,5264,2913,1.995,1241,0
281070000000,jkfcoins,648,9,1.04,187,0
190804000000,cincykid-dan61,155,128,40.77,20,0
140951000000,iamthe4x6king,1538,29,2.92,283,0
171020000000,daves_dugout_26,194,1,8.13,178,1
400471000000,garyebrowning,450,5,1.875,68,0
251255000000,fastballking,335,25,4.99,243,1
221213000000,beckettandrew2010,69,37,19.99,22,0
151025000000,ledgauges,7099,272,9.99,6727,1
251248000000,cooperstownheroes,692,7,8.13,514,1
190814000000,ctownsellers,222,218,70.99,0,0
160995000000,lizzyslocker,1857,1417,5.77,66,0
251251000000,fastballking,335,25,4.99,264,1
271181000000,usmc_97,20,3,35.605,17,1
190810000000,onigiricollections,737,220,25.5,410,0
290879000000,mpapz,1644,97,0.99,179,0
281090000000,canf_trr6lez,9,4,5.765,0,0
380620000000,peacock7834,3798,688,0.99,1699,0
380629000000,peacock7834,3798,688,0.99,2288,0
380629000000,peacock7834,3798,688,0.99,1139,0
121092000000,lsubd,1057,9,5.995,780,1
161004000000,ijwsmommy,40,13,36.56,22,0
330882000000,bobbabo1,131,40,15.49,41,0
360608000000,great_cards_and_autographs,6672,66,1,4567,1
171029000000,neno53,60,3,40.77,19,1
171020000000,lang0517,43,3,29.99,35,1
190803000000,usacard,288,34,29.99,201,1
200917000000,977marissa,88,51,29.99,19,0
360643000000,great_cards_and_autographs,6672,66,2.06,4344,1
400466000000,the_sports_page,5264,2913,1.86,128,0
290874000000,mpapz,1644,97,1.86,1501,1
321104000000,darrinmic,64,3,8.24,58,1
321104000000,darrinmic,64,3,8.24,39,1
190808000000,namanich123,16,3,3.06,5,0
181106000000,d75utchman,292,1,9.99,197,1
181119000000,d75utchman,292,1,9.99,285,1
181096000000,bpbsports,1661,29,99.475,1369,1
221206000000,rusinhouse814,2,2,99.475,0,0
350758000000,graphbuyer45,130,28,99.475,45,0
200912000000,staletosports,113,67,99.475,25,0
281072000000,bones119,15,2,78,6,0
360619000000,loualde,3,1,78,1,0
221197000000,gridironlegends,1740,1540,70.99,169,0
281082000000,bones119,15,2,78,10,1
181093000000,postill1,79,2,13.475,62,1
111028000000,lelands.com,3550,835,14.99,1335,0
111027000000,justwontgrowup,212,22,92.12,144,1
321096000000,jrb19592013,54,2,92.12,25,1
130862000000,mikeyjmusc,1300,103,1.34,584,0
170996000000,buckythekid,33,2,1.34,31,1
230940000000,pcalhoun_123,864,81,1.34,530,1
330892000000,pcalhoun_123,864,81,1.34,560,1
160989000000,lucky122972,106,9,92.12,37,1
321090000000,jrb19592013,54,2,92.12,35,1
111019000000,gcogdill,302,8,7.725,150,0
370789000000,misterinksignatures,4453,142,7.725,2486,0
370772000000,misterinksignatures,4453,142,7.725,3540,1
310658000000,great_cards_and_autographs,6672,66,0.99,1618,0
310617000000,great_cards_and_autographs,6672,66,0.99,6239,1
271166000000,hockeylys99,1413,68,4.25,1238,1
200904000000,landmore5,73,3,0.99,65,1
390578000000,rhcardinals,642,212,0.99,381,0
390565000000,rhcardinals,642,212,0.99,419,0
200907000000,landmore5,73,3,0.99,53,1
261175000000,mjs1323,161,42,1,91,0
151007000000,comic-constuff,379,5,36,327,1
151007000000,comic-constuff,379,5,36,159,1
200914000000,legendaryinkcom,173,1,12.49,131,1
261190000000,bamafan62,1528,770,2.25,70,0
261205000000,bamafan62,1528,770,2.25,685,0
200903000000,2525emme,584,33,8.89,447,1
251265000000,itown239,128,2,109.25,15,1
151032000000,nballstar5,79,28,3,6,0
321102000000,popcornman00,15,9,45.995,2,0
111038000000,dmvsports2012,121,5,45.995,81,1
140955000000,ravensfan39,77,76,45.995,0,0
161012000000,desireepritch2012,49,6,45.995,41,1
140924000000,djhendy,20,11,45.995,6,0
161016000000,desireepritch2012,49,6,45.995,14,0
161014000000,desireepritch2012,49,6,45.995,13,0
350776000000,smartboysports,87,1,45.995,86,1
300874000000,simetfan,2,2,51,0,0
261199000000,bleedgreenngold,8,2,26.545,5,1
200902000000,couture_store,36,13,26.545,19,0
221199000000,yanks1952,1028,59,26.545,51,1
190824000000,acedixon1320,254,48,26.545,197,1
380600000000,yanks1952,1028,59,26.545,878,1
160994000000,signature_authentics,101,6,9.99,5,0
310617000000,great_cards_and_autographs,6672,66,1,5638,1
281081000000,bear-down,295,6,0.99,63,0
400441000000,xjtwins,80,8,1.99,65,0
151033000000,realdealsportsli,1085,183,5.77,308,0
300888000000,peacock7834,3798,688,0.99,1050,0
230940000000,hurricane_drew,1206,823,4.5,139,0
230952000000,crawdaddyjones,50,28,93.435,16,0
130873000000,ledgauges,7099,272,3,1780,0
380618000000,my09131970,5028,459,0.99,3386,1
171021000000,bearistasrus208,873,8,0.99,828,1
370770000000,gypsyhenry,1156,614,5.5,86,0
330882000000,1dumpstadiva,65,1,5.77,58,1
290879000000,rjscardshop,30,2,0.99,25,1
251249000000,jakesdoor,104,49,4.99,9,0
230947000000,gridironlegends,1740,1540,50.765,75,0
290904000000,punky_monkey,63,1,3.33,50,1
400435000000,provo67,21,4,49.99,14,1
360627000000,daclan,355,3,0.99,337,1
190819000000,murphous,4,1,107.495,3,1
200917000000,2525emme,584,33,36.56,165,1
350749000000,mark12x,71,57,8.13,7,0
221203000000,nikkipug0,84,20,24.75,36,0
181097000000,sportsgalleryauthenticated,690,67,10.91,375,0
261177000000,webbsports,48,6,61,31,1
360603000000,hitchiebear29,231,1,40.77,25,1
190817000000,gridironauthentics_direct,508,422,50.765,9,0
380616000000,peacock7834,3798,688,0.99,2331,0
